subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511181455,gravity,ball_MED->ball_MED,42,221,0.19004524886877827,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_MED->ball_LONG,50,221,0.22624434389140272,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_MED->position_MED,4,221,0.01809954751131222,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_MED->position_LONG,0,221,0.0,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_LONG->ball_MED,50,221,0.22624434389140272,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_LONG->ball_LONG,57,221,0.2579185520361991,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_LONG->position_MED,4,221,0.01809954751131222,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,ball_LONG->position_LONG,2,221,0.00904977375565611,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_MED->ball_MED,4,221,0.01809954751131222,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_MED->ball_LONG,4,221,0.01809954751131222,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_MED->position_MED,0,221,0.0,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_MED->position_LONG,1,221,0.004524886877828055,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_LONG->ball_MED,0,221,0.0,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_LONG->ball_LONG,2,221,0.00904977375565611,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_LONG->position_MED,1,221,0.004524886877828055,472,True,431.1657434710614,0.4734848484848485
202511181455,gravity,position_LONG->position_LONG,0,221,0.0,472,True,431.1657434710614,0.4734848484848485
202511181455,zero_gravity,ball_MED->ball_MED,45,251,0.17928286852589642,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_MED->ball_LONG,45,251,0.17928286852589642,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_MED->position_MED,9,251,0.035856573705179286,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_MED->position_LONG,2,251,0.00796812749003984,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_LONG->ball_MED,39,251,0.1553784860557769,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_LONG->ball_LONG,34,251,0.13545816733067728,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_LONG->position_MED,17,251,0.06772908366533864,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,ball_LONG->position_LONG,10,251,0.0398406374501992,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_MED->ball_MED,13,251,0.05179282868525897,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_MED->ball_LONG,12,251,0.04780876494023904,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_MED->position_MED,5,251,0.0199203187250996,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_MED->position_LONG,3,251,0.01195219123505976,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_LONG->ball_MED,4,251,0.01593625498007968,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_LONG->ball_LONG,9,251,0.035856573705179286,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_LONG->position_MED,2,251,0.00796812749003984,472,True,431.1657434710614,0.35625
202511181455,zero_gravity,position_LONG->position_LONG,2,251,0.00796812749003984,472,True,431.1657434710614,0.35625
202511181644,gravity,ball_MED->ball_MED,69,472,0.1461864406779661,980,True,431.1657434710614,0.6031468531468531
